Geneid	gene_name	Mocetinostat_rep3	Mocetinostat_rep2	DMSO_rep2	Mocetinostat_rep1	DMSO_rep3	DMSO_rep1
ENSG00000207923	MIR559	0	0	0	0	0	0
ENSG00000277396	Metazoa_SRP	0	0	0	0	0	0
ENSG00000095002	MSH2	278	179	382	554	554	984
ENSG00000184261	KCNK12	7	0	0	20	10	0
ENSG00000235760	AC138655.1	0	0	2	0	0	1
ENSG00000230979	AC079250.1	1	0	2	2	2	2
ENSG00000116062	MSH6	488	302	1112	1077	1700	2300
ENSG00000224443	AC006509.2	0	0	0	0	0	0
ENSG00000224058	AC006509.1	0	0	0	0	0	0
ENSG00000283502	U6	0	0	0	0	0	0
ENSG00000138081	FBXO11	126	63	297	228	408	697
ENSG00000235369	RPL36AP15	0	0	0	0	0	0
ENSG00000236549	RPS27AP7	0	0	0	0	0	0
ENSG00000233230	AC079807.1	0	0	1	2	2	7
ENSG00000230773	AC092650.1	2	3	0	4	1	2
ENSG00000226473	PPIAP62	0	0	0	0	0	0
ENSG00000275423	AC092650.2	1	0	0	0	0	0
ENSG00000201010	RN7SKP224	0	0	0	1	0	0
ENSG00000170802	FOXN2	63	50	174	153	154	305
ENSG00000251889	RNU4-49P	0	0	0	0	0	0
ENSG00000272663	AC093635.1	0	0	2	0	0	4
ENSG00000162869	PPP1R21	85	52	42	128	61	115
ENSG00000202227	RNU6-282P	0	0	0	0	0	0
ENSG00000243244	STON1	21	8	8	24	17	34
ENSG00000068781	STON1-GTF2A1L	0	0	0	0	0	0
ENSG00000242441	GTF2A1L	0	0	0	0	0	0
ENSG00000279956	AC073082.1	0	0	0	0	0	0
ENSG00000239995	TPT1P11	0	0	0	0	0	0
ENSG00000138039	LHCGR	0	0	0	1	2	0
ENSG00000232285	ELOBP3	0	0	0	0	0	0
ENSG00000282890	AC009975.1	0	1	0	0	0	0
ENSG00000214602	CTBP2P5	0	0	0	2	0	0
ENSG00000170820	FSHR	1	0	0	0	0	1
ENSG00000212036	MIR548BA	0	0	0	0	0	0
ENSG00000282998	AC009975.2	0	0	0	0	0	0
ENSG00000206915	RNU6-439P	0	0	0	0	0	0
ENSG00000282828	AC009971.1	0	3	0	0	0	0
ENSG00000234253	RPL7P13	0	2	0	0	3	0
ENSG00000212580	SNORA75	0	0	1	0	0	0
ENSG00000179915	NRXN1	5	1	4	9	2	3
ENSG00000285548	AC068725.1	0	0	0	0	0	0
ENSG00000230327	MTCO1P42	0	0	0	1	0	0
ENSG00000283058	AC009234.1	1	0	0	0	1	0
ENSG00000216191	MIR8485	0	0	0	0	0	0
ENSG00000238165	AC007560.1	0	0	0	0	0	0
ENSG00000286412	AC007682.1	0	0	0	4	0	0
ENSG00000231918	AC007402.1	0	0	0	0	0	0
ENSG00000287867	AC007402.2	3	0	0	0	0	0
ENSG00000224344	KNOP1P3	0	0	0	0	0	0
ENSG00000223710	CRYGGP	0	0	0	0	0	0
ENSG00000230840	AC097463.2	0	0	0	0	0	0
ENSG00000226366	AC097463.1	0	0	0	3	0	0
ENSG00000287344	AC079304.1	0	0	0	0	0	0
ENSG00000236538	ZNF863P	0	0	0	0	0	0
ENSG00000202195	Y_RNA	0	0	0	0	0	0
ENSG00000225444	LINC01867	0	0	0	0	0	0
ENSG00000225842	AC139712.2	0	0	0	0	0	0
ENSG00000236837	AC139712.3	0	0	0	0	0	0
ENSG00000204993	AC139712.1	0	1	0	3	0	0
ENSG00000233083	FTH1P6	0	0	0	0	0	0
ENSG00000264975	MIR4431	0	0	0	0	0	0
ENSG00000228033	AC010967.1	0	0	1	1	0	0
ENSG00000232604	AC010967.2	0	0	0	0	0	0
ENSG00000232668	AC010967.3	0	0	0	0	0	0
ENSG00000251942	AC069157.2	0	0	0	0	0	0
ENSG00000223897	AC069157.1	0	0	0	0	0	0
ENSG00000115239	ASB3	76	36	128	131	172	348
ENSG00000207456	RNU6-997P	0	0	0	0	0	0
ENSG00000143942	CHAC2	19	16	42	80	56	85
ENSG00000068912	ERLEC1	103	81	231	252	348	631
ENSG00000265452	MIR3682	3	0	0	0	2	3
ENSG00000119737	GPR75	7	4	19	14	42	48
ENSG00000068878	PSME4	230	197	608	570	781	1584
ENSG00000170634	ACYP2	4	9	26	12	38	57
ENSG00000235937	AC008280.1	0	0	0	0	0	0
ENSG00000233266	HMGB1P31	0	2	0	2	1	1
ENSG00000241114	AC008280.2	0	0	0	0	0	0
ENSG00000272156	AC008280.3	0	0	0	0	1	3
ENSG00000252934	RNU7-172P	0	0	0	0	0	0
ENSG00000178021	TSPYL6	0	0	0	0	0	4
ENSG00000177994	C2orf73	0	0	0	3	0	3
ENSG00000115306	SPTBN1	2463	1645	3645	5371	5638	7929
ENSG00000228108	AC092839.1	0	0	0	0	0	0
ENSG00000237887	RPL23AP32	2	4	6	2	8	11
ENSG00000234943	AC092839.2	0	0	0	0	0	0
ENSG00000238018	AC093110.1	0	0	0	1	0	0
ENSG00000214595	EML6	55	49	18	108	17	25
ENSG00000231334	AC104781.1	0	0	0	0	0	0
ENSG00000285519	AC104781.2	0	1	0	1	0	0
ENSG00000252507	RNU7-81P	0	0	0	0	0	0
ENSG00000115310	RTN4	1309	911	1804	2914	2380	4144
ENSG00000200086	RNU6-433P	7	0	0	0	1	1
ENSG00000162994	CLHC1	25	11	44	42	73	143
ENSG00000203327	AC012358.1	1	0	7	7	4	4
ENSG00000227799	AC012358.2	0	0	0	0	0	1
ENSG00000143947	RPS27A	546	366	1723	1114	2406	4502
ENSG00000085760	MTIF2	109	55	284	146	415	616
ENSG00000162997	PRORSD1P	2	0	5	5	7	18
ENSG00000240401	AC012358.3	0	0	0	1	1	0
ENSG00000206964	Y_RNA	0	0	0	0	0	0
ENSG00000115355	CCDC88A	508	326	712	1117	1004	1832
ENSG00000233594	BTF3P5	1	0	0	0	0	0
ENSG00000238619	RNU6-775P	0	0	0	0	0	0
ENSG00000238493	RNU6-221P	0	0	0	0	0	1
ENSG00000239189	RNU6-634P	0	0	0	0	0	0
ENSG00000163001	CFAP36	69	51	214	160	328	511
ENSG00000275052	PPP4R3B	118	70	452	341	551	1037
ENSG00000212175	AC015982.1	0	0	0	0	0	0
ENSG00000272606	AC015982.2	0	3	0	0	1	1
ENSG00000138035	PNPT1	82	63	339	221	448	888
ENSG00000115380	EFEMP1	438	289	611	964	847	1431
ENSG00000202344	RN7SKP208	0	0	0	2	0	1
ENSG00000272180	AC011306.1	0	0	0	0	0	1
ENSG00000226702	MIR217HG	2	0	0	0	0	0
ENSG00000207548	MIR217	0	0	0	0	0	0
ENSG00000207798	MIR216A	0	0	0	0	0	0
ENSG00000211520	MIR216B	0	0	0	0	0	0
ENSG00000229805	LINC01813	0	0	0	0	0	0
ENSG00000271894	AC007744.1	0	0	0	0	0	0
ENSG00000233251	AC007743.1	7	0	0	3	0	4
ENSG00000055813	CCDC85A	32	15	9	30	9	8
ENSG00000199395	RNA5SP93	0	0	0	0	0	0
ENSG00000231570	PPIAP63	0	0	0	0	0	0
ENSG00000271115	AC010738.1	0	0	0	2	0	0
ENSG00000285755	AC132153.1	2	0	0	1	0	1
ENSG00000270569	AC068276.1	0	0	0	0	0	0
ENSG00000212168	AC073875.1	0	0	0	0	0	0
ENSG00000271615	ACTG1P22	1	0	0	3	2	0
ENSG00000028116	VRK2	36	15	87	62	155	224
ENSG00000287875	AC068193.1	6	0	0	0	8	1
ENSG00000115392	FANCL	53	17	88	75	95	219
ENSG00000273063	AC007250.1	0	2	0	0	7	0
ENSG00000233426	EIF3FP3	0	0	21	5	16	19
ENSG00000225226	LINC01795	1	0	0	0	0	0
ENSG00000233723	LINC01122	7	2	2	4	1	3
ENSG00000231043	AC007238.1	1	2	3	2	5	9
ENSG00000285673	AC007092.1	0	0	0	0	0	0
ENSG00000222030	LINC01793	0	0	0	0	0	0
ENSG00000271955	AC007100.1	0	0	2	1	0	0
ENSG00000233891	AC007179.2	1	0	0	0	1	2
ENSG00000231815	AC007179.1	0	0	0	0	0	0
ENSG00000270447	AC007179.3	0	0	0	0	0	0
ENSG00000200101	RNU6-508P	0	0	0	0	0	0
ENSG00000252726	RNA5SP94	0	0	0	0	0	0
ENSG00000286604	AC007100.2	0	0	0	0	0	0
ENSG00000285611	AC007132.1	0	1	0	0	0	0
ENSG00000228590	AC007381.1	0	0	1	8	4	0
ENSG00000287640	AC007381.2	0	0	1	1	0	1
ENSG00000200807	RNU1-32P	0	0	0	0	0	0
ENSG00000266078	MIR4432	0	0	0	0	0	0
ENSG00000119866	BCL11A	28	16	3	51	4	9
ENSG00000233953	AC009970.1	0	0	0	0	0	0
ENSG00000242158	RN7SL361P	0	0	0	0	0	0
ENSG00000271134	AC012498.2	0	0	0	0	0	0
ENSG00000213495	AC012498.1	0	0	0	0	0	0
ENSG00000252718	RNU6-612P	0	0	0	0	0	0
ENSG00000271707	ATP1B3P1	0	0	0	6	0	2
ENSG00000115421	PAPOLG	70	35	151	135	186	412
ENSG00000228414	LINC01185	1	0	0	1	5	6
ENSG00000241524	RN7SL632P	0	0	0	0	0	2
ENSG00000237024	RPL21P33	0	0	0	0	0	0
ENSG00000162924	REL	43	15	61	72	100	136
ENSG00000201076	RNU4-51P	0	0	0	0	0	0
ENSG00000267520	AC010733.2	0	0	0	0	0	0
ENSG00000237522	NONOP2	0	0	1	2	2	6
ENSG00000232713	AC010733.1	0	0	0	0	0	0
ENSG00000162927	PUS10	17	7	34	20	34	66
ENSG00000222251	RNA5SP95	0	0	0	0	0	0
ENSG00000162928	PEX13	73	36	152	150	182	392
ENSG00000162929	KIAA1841	48	18	75	79	105	202
ENSG00000274769	AC016747.4	0	0	0	0	3	0
ENSG00000212978	AC016747.1	17	11	37	37	31	57
ENSG00000237651	C2orf74	0	0	4	0	4	4
ENSG00000271889	AC016747.2	0	0	1	0	0	0
ENSG00000173209	AHSA2P	38	25	181	108	304	432
ENSG00000115464	USP34	320	239	952	738	1248	2252
ENSG00000273302	AC016747.3	0	0	2	0	0	0
ENSG00000271146	AC018889.1	0	0	0	0	0	0
ENSG00000234624	AC016894.1	0	0	0	1	1	3
ENSG00000206937	SNORA70B	0	0	0	1	0	0
ENSG00000270820	AC016727.1	5	0	11	3	2	10
ENSG00000082898	XPO1	560	416	2181	1244	2901	5528
ENSG00000285857	AC016727.3	0	0	0	0	0	0
ENSG00000271243	AC016727.2	2	0	0	0	0	0
ENSG00000226884	RPS29P10	0	0	0	0	0	0
ENSG00000206973	RNU6-1145P	0	0	0	0	0	0
ENSG00000213486	AC108039.1	0	0	0	0	3	0
ENSG00000227361	RPS24P7	0	0	0	0	0	1
ENSG00000229831	AC108039.2	5	0	0	0	0	0
ENSG00000170264	FAM161A	35	38	71	103	127	219
ENSG00000230702	AC107081.1	0	0	1	0	0	0
ENSG00000277498	AC107081.3	0	0	0	2	0	2
ENSG00000115484	CCT4	641	416	1730	1263	2565	4259
ENSG00000236498	AC107081.2	0	0	0	0	1	0
ENSG00000286360	AC107081.4	0	0	0	0	0	1
ENSG00000173163	COMMD1	14	14	72	45	109	210
ENSG00000278523	Y_RNA	0	0	0	0	0	0
ENSG00000229839	AC018462.1	0	0	0	2	0	0
ENSG00000242735	RPSAP26	0	0	0	0	0	0
ENSG00000271657	AC018462.2	0	0	0	0	0	0
ENSG00000170340	B3GNT2	137	97	131	295	205	253
ENSG00000266097	MIR5192	0	0	1	3	2	0
ENSG00000239958	RN7SL51P	0	0	0	0	0	1
ENSG00000270335	AC093159.2	0	0	0	0	0	0
ENSG00000228541	AC093159.1	0	1	0	0	0	0
ENSG00000241625	RN7SL18P	10	7	9	17	0	1
ENSG00000186889	TMEM17	8	0	5	2	10	24
ENSG00000233702	AC107083.1	0	0	0	0	0	0
ENSG00000229503	AC092155.2	0	0	0	1	0	0
ENSG00000226622	AC092155.1	3	0	0	2	3	3
ENSG00000232144	PSAT1P2	0	0	0	0	1	0
ENSG00000230595	RSL24D1P2	1	0	0	1	0	0
ENSG00000115504	EHBP1	101	57	262	225	382	643
ENSG00000252436	Y_RNA	0	0	0	0	0	0
ENSG00000286524	AC092567.2	0	0	0	1	0	0
ENSG00000226605	AC092567.1	0	0	0	0	0	1
ENSG00000237162	AC007098.2	0	0	0	1	1	0
ENSG00000231609	AC007098.1	3	0	0	4	1	1
ENSG00000115507	OTX1	37	26	17	49	26	42
ENSG00000270437	AC009501.2	0	0	0	0	0	1
ENSG00000286480	AC009501.3	0	0	0	0	0	0
ENSG00000232403	AC009501.1	0	0	0	0	0	0
ENSG00000242412	DBIL5P2	0	0	0	0	0	8
ENSG00000143951	WDPCP	22	16	62	88	84	138
ENSG00000283636	Metazoa_SRP	0	0	0	1	0	0
ENSG00000233716	AC074367.1	1	0	3	0	2	5
ENSG00000279485	AC016734.2	3	0	4	0	1	4
ENSG00000014641	MDH1	226	135	486	506	692	1200
ENSG00000228305	AC016734.1	0	0	4	1	1	1
ENSG00000229920	RPS4XP5	1	0	1	0	0	0
ENSG00000234488	AC096664.2	0	0	1	3	0	0
ENSG00000228872	AC096664.1	0	0	0	0	0	0
ENSG00000229221	HNRNPA1P66	1	0	0	2	0	1
ENSG00000169764	UGP2	155	109	257	316	318	650
ENSG00000251775	AC114748.1	0	0	0	0	0	0
ENSG00000143952	VPS54	52	37	184	119	224	357
ENSG00000228079	AC012368.2	1	1	0	0	0	0
ENSG00000197329	PELI1	64	42	58	146	64	113
ENSG00000225889	AC012368.1	1	5	0	19	3	0
ENSG00000230923	LINC00309	0	0	0	1	1	0
ENSG00000270354	AC012368.3	0	0	0	0	1	0
ENSG00000238012	AC114752.1	0	0	0	0	0	0
ENSG00000238201	AC114752.2	0	0	0	0	0	0
ENSG00000264297	MIR4433B	0	0	0	0	0	0
ENSG00000283222	MIR4433A	0	0	0	0	0	0
ENSG00000236148	RPL23AP37	0	0	0	0	0	0
ENSG00000223935	LGALSL-DT	1	2	3	0	0	5
ENSG00000237217	AC008074.1	0	0	0	0	0	0
ENSG00000119862	LGALSL	23	20	26	53	27	69
ENSG00000223863	LINC01805	0	0	0	1	0	1
ENSG00000260101	AC008074.2	1	0	1	5	2	0
ENSG00000119844	AFTPH	119	78	192	340	209	389
ENSG00000283204	MIR4434	0	0	0	0	0	0
ENSG00000252414	RNU6-100P	1	0	4	0	1	2
ENSG00000233694	LINC02579	0	0	0	0	0	0
ENSG00000179833	SERTAD2	184	132	168	421	239	335
ENSG00000226756	AC007365.1	0	0	0	1	0	5
ENSG00000227791	AC007365.2	0	0	0	0	0	0
ENSG00000275588	RN7SL341P	0	0	0	0	0	0
ENSG00000199964	Y_RNA	0	0	0	0	0	0
ENSG00000287123	AC007880.1	0	0	3	0	0	0
ENSG00000234572	LINC01800	0	0	0	1	0	0
ENSG00000237638	LINC02245	5	6	10	24	6	6
ENSG00000244534	RN7SL211P	1	0	0	0	0	0
ENSG00000227394	AC007386.1	0	0	0	0	0	0
ENSG00000115902	SLC1A4	213	122	138	423	213	322
ENSG00000252892	RNU6-548P	1	1	0	0	0	3
ENSG00000232613	LINC02576	3	0	0	1	0	0
ENSG00000011523	CEP68	48	42	79	148	90	197
ENSG00000138069	RAB1A	359	229	529	675	779	1256
ENSG00000272025	SNORA74	0	0	0	1	0	0
ENSG00000273763	AC007318.2	0	0	1	6	1	5
ENSG00000172974	AC007318.1	4	2	6	2	10	13
ENSG00000138071	ACTR2	607	352	1327	1275	1901	3515
ENSG00000198369	SPRED2	118	90	204	229	299	374
ENSG00000232693	AC012370.1	0	0	0	0	0	5
ENSG00000204929	AC007389.1	5	2	4	6	0	6
ENSG00000234255	AC012370.2	2	0	1	5	3	0
ENSG00000237979	AC007389.4	0	0	0	1	0	3
ENSG00000223739	AC007389.2	0	0	0	0	2	0
ENSG00000243029	RN7SL635P	0	0	0	0	0	0
ENSG00000251900	VTRNA2-2P	0	0	0	0	0	0
ENSG00000235725	AC007389.3	0	0	0	2	0	0
ENSG00000281920	AC007389.5	0	0	0	0	0	0
ENSG00000214533	KRT18P33	0	0	0	0	0	0
ENSG00000280257	AC007741.1	0	0	0	1	0	0
ENSG00000227293	AC118345.1	0	0	0	0	0	0
ENSG00000225815	AC092669.1	0	0	1	1	0	1
ENSG00000264525	MIR4778	0	0	0	0	0	0
ENSG00000232164	LINC01873	0	0	0	0	0	1
ENSG00000226819	MEIS1-AS3	0	0	1	1	0	2
ENSG00000143995	MEIS1	82	47	96	187	123	240
ENSG00000230749	MEIS1-AS2	0	1	0	0	0	1
ENSG00000232046	LINC01798	1	0	0	3	2	0
ENSG00000237179	LINC01797	0	0	1	0	0	0
ENSG00000224071	AC009474.1	0	0	0	0	0	0
ENSG00000230355	AC009474.2	0	0	0	0	0	0
ENSG00000230525	LINC01799	0	0	2	0	0	1
ENSG00000232688	LINC01628	0	0	0	0	0	0
ENSG00000223859	AC007403.1	0	0	0	0	0	0
ENSG00000235885	LINC01828	5	8	5	12	7	19
ENSG00000236780	LINC01829	0	0	0	1	0	2
ENSG00000236605	AC023115.1	0	0	0	2	0	0
ENSG00000143971	ETAA1	71	32	157	138	164	302
ENSG00000224173	LINC02831	0	0	4	4	0	0
ENSG00000235495	AC007422.1	0	0	0	0	0	1
ENSG00000286002	AC010987.1	0	0	0	4	0	0
ENSG00000237013	LINC01812	2	0	0	0	0	1
ENSG00000235968	AC079112.1	0	0	0	0	0	0
ENSG00000197223	C1D	15	11	39	21	66	118
ENSG00000284932	AC017083.4	0	0	0	0	0	0
ENSG00000243667	WDR92	9	7	39	31	42	81
ENSG00000236259	PPIAP64	0	0	0	0	0	0
ENSG00000273398	AC017083.3	0	0	0	2	0	3
ENSG00000115946	PNO1	91	58	230	147	339	541
ENSG00000221823	PPP3R1	150	103	364	329	483	1004
ENSG00000273275	AC017083.2	0	0	0	0	1	7
ENSG00000273064	AC017083.1	4	4	1	4	7	11
ENSG00000119865	CNRIP1	44	48	136	139	238	410
ENSG00000203395	AC015969.1	0	0	0	0	0	0
ENSG00000115956	PLEK	1	0	0	4	0	0
ENSG00000229462	AC127383.1	0	0	0	0	0	0
ENSG00000204923	FBXO48	20	7	20	32	22	82
ENSG00000169621	APLF	45	32	44	88	90	104
ENSG00000214525	AC130709.1	0	0	0	0	0	0
ENSG00000169618	PROKR1	3	1	0	7	0	0
ENSG00000163219	ARHGAP25	0	0	1	1	2	0
ENSG00000228329	LINC01890	0	0	2	0	1	1
ENSG00000237576	LINC01888	0	0	0	0	0	0
ENSG00000163217	BMP10	0	0	0	0	2	1
ENSG00000283586	GKN3P	0	0	0	0	0	0
ENSG00000183607	GKN2	1	1	0	0	2	0
ENSG00000169605	GKN1	0	0	0	2	0	0
ENSG00000169604	ANTXR1	323	233	728	688	1144	1677
ENSG00000286347	AC114802.1	0	1	0	1	0	0
ENSG00000266649	MIR3126	0	0	0	0	0	2
ENSG00000251850	RNA5SP96	0	0	0	0	0	0
ENSG00000199460	RNU6-1216P	0	0	0	1	0	0
ENSG00000271597	AC112230.1	0	0	0	1	0	3
ENSG00000198380	GFPT1	375	206	494	778	755	1166
ENSG00000252250	Y_RNA	0	0	0	0	0	0
ENSG00000169599	NFU1	39	32	91	73	142	235
ENSG00000115977	AAK1	438	290	877	933	1093	1787
ENSG00000244236	RN7SL604P	0	0	0	0	0	0
ENSG00000207016	SNORA36C	0	0	0	2	3	1
ENSG00000232228	AC092431.2	0	0	2	6	3	2
ENSG00000229948	B3GALNT1P1	0	0	0	0	0	0
ENSG00000196975	ANXA4	61	57	96	171	131	221
ENSG00000231024	AC092431.1	0	2	0	0	0	0
ENSG00000087338	GMCL1	57	33	88	120	97	248
ENSG00000275381	AC019206.1	0	0	0	0	0	0
ENSG00000270723	RPL23AP92	0	0	0	0	0	0
ENSG00000124380	SNRNP27	105	59	172	136	313	348
ENSG00000059728	MXD1	16	15	64	55	55	151
ENSG00000244617	ASPRV1	1	0	2	1	1	2
ENSG00000179818	PCBP1-AS1	59	21	125	72	187	235
ENSG00000263669	RN7SL470P	0	0	0	0	0	0
ENSG00000169564	PCBP1	321	243	1066	756	1618	2306
ENSG00000233060	AC016700.3	0	0	0	0	0	4
ENSG00000225392	AC016700.1	0	0	0	2	0	0
ENSG00000231327	LINC01816	2	1	4	0	0	1
ENSG00000115998	C2orf42	24	18	49	41	92	162
ENSG00000116001	TIA1	70	42	317	147	377	765
ENSG00000221238	MIR1285-2	0	0	0	0	0	0
ENSG00000231414	AC016700.2	0	0	0	1	0	0
ENSG00000116005	PCYOX1	346	209	425	658	616	1158
ENSG00000143977	SNRPG	103	66	216	172	339	569
ENSG00000035141	FAM136A	77	49	273	138	384	560
ENSG00000233849	AC022201.2	1	0	0	0	0	0
ENSG00000235289	BRD7P6	1	0	3	3	0	1
ENSG00000229229	AC022201.1	0	0	0	0	0	0
ENSG00000163235	TGFA	53	19	10	93	8	8
ENSG00000224606	TGFA-IT1	0	0	0	0	0	0
ENSG00000075340	ADD2	112	58	18	261	13	20
ENSG00000286979	AC005234.2	0	0	0	0	0	0
ENSG00000235035	AC005234.1	0	0	0	0	0	0
ENSG00000183733	FIGLA	0	0	0	0	0	0
ENSG00000228034	HMGN2P21	0	0	0	0	0	0
ENSG00000152672	CLEC4F	5	0	1	0	0	0
ENSG00000231386	AC007395.1	0	0	0	0	0	0
ENSG00000116031	CD207	0	0	0	0	0	0
ENSG00000237751	LINC01143	0	1	0	3	0	0
ENSG00000277764	AC007040.3	0	0	0	0	0	0
ENSG00000116035	VAX2	6	1	0	15	0	4
ENSG00000116039	ATP6V1B1	0	0	0	4	0	0
ENSG00000258881	AC007040.2	2	2	7	7	4	2
ENSG00000239322	ATP6V1B1-AS1	0	1	2	3	0	0
ENSG00000226186	ELOCP21	0	0	0	3	0	0
ENSG00000241159	RN7SL160P	0	0	0	0	0	0
ENSG00000144031	ANKRD53	4	1	0	0	2	0
ENSG00000144043	TEX261	160	82	431	310	604	1134
ENSG00000228384	AC007040.1	0	0	0	0	1	0
ENSG00000236469	AC007881.2	0	0	0	0	0	0
ENSG00000205847	OR7E91P	0	0	0	0	0	2
ENSG00000234485	OR7E46P	0	0	1	1	0	0
ENSG00000234896	OR7E62P	0	0	0	0	0	0
ENSG00000124357	NAGK	154	106	243	324	286	476
ENSG00000272735	AC007881.3	1	0	3	2	0	9
ENSG00000124370	MCEE	7	10	31	18	30	52
ENSG00000288065	AC007881.4	0	0	0	1	0	0
ENSG00000124383	MPHOSPH10	96	55	265	218	397	653
ENSG00000233870	AC007881.1	0	0	0	0	0	0
ENSG00000124374	PAIP2B	36	29	10	76	20	43
ENSG00000075292	ZNF638	296	170	644	574	898	1522
ENSG00000281195	AC007878.1	10	4	23	18	21	42
ENSG00000200779	RNU6-105P	0	0	0	0	0	0
ENSG00000135636	DYSF	162	97	302	352	445	595
ENSG00000233971	RPS20P10	0	0	0	1	0	0
ENSG00000003137	CYP26B1	82	84	48	226	50	73
ENSG00000144036	EXOC6B	218	149	260	396	351	575
ENSG00000228568	AC006461.1	0	0	0	0	0	0
ENSG00000222536	RNU2-39P	0	0	0	0	0	0
ENSG00000212378	AC092630.1	0	0	0	0	0	0
ENSG00000116096	SPR	28	20	77	55	117	109
ENSG00000135638	EMX1	29	11	0	31	1	0
ENSG00000278060	AC012366.1	0	0	0	0	0	0
ENSG00000144040	SFXN5	37	38	99	81	188	250
ENSG00000135631	RAB11FIP5	79	99	187	224	309	440
ENSG00000272702	AC010913.1	1	1	2	13	0	6
ENSG00000214513	NOTO	4	0	0	1	1	0
ENSG00000135632	SMYD5	33	25	199	74	218	450
ENSG00000135617	PRADC1	29	22	39	66	79	107
ENSG00000135624	CCT7	929	573	2546	2055	3697	5477
ENSG00000163013	FBXO41	44	35	69	82	142	174
ENSG00000135625	EGR4	0	2	0	4	0	2
ENSG00000252988	RNU6-111P	0	0	0	0	0	0
ENSG00000287435	AC069404.1	0	0	0	0	0	0
ENSG00000285068	AC074008.2	0	0	0	0	0	0
ENSG00000214484	RPSAP28	0	0	0	0	0	0
ENSG00000116127	ALMS1	166	121	543	374	749	1201
ENSG00000230002	ALMS1-IT1	3	5	8	14	11	16
ENSG00000284902	AC074008.1	2	0	4	0	0	1
ENSG00000144035	NAT8	0	0	0	0	0	0
ENSG00000163016	ALMS1P1	2	0	0	0	3	2
ENSG00000204872	NAT8B	0	0	0	0	0	0
ENSG00000144034	TPRKB	37	22	162	96	212	311
ENSG00000273245	AC092653.1	1	1	5	2	2	9
ENSG00000280037	AC092653.2	0	0	0	0	1	5
ENSG00000144048	DUSP11	28	28	93	59	161	265
ENSG00000187833	C2orf78	0	0	1	3	0	1
ENSG00000287250	AC073046.4	0	0	1	1	1	1
ENSG00000124356	STAMBP	133	77	215	265	257	525
ENSG00000286244	AC073046.3	0	0	0	0	0	0
ENSG00000271536	AC073046.2	0	0	0	0	0	0
ENSG00000163017	ACTG2	112	82	227	216	240	517
ENSG00000114956	DGUOK	51	44	106	106	154	285
ENSG00000237883	DGUOK-AS1	0	0	2	3	0	0
ENSG00000201876	RNA5SP97	0	0	0	0	0	0
ENSG00000235499	AC073046.1	0	5	4	0	15	23
ENSG00000187605	TET3	106	76	337	249	500	753
ENSG00000279181	AC110801.1	0	0	0	0	0	0
ENSG00000257800	FNBP1P1	0	0	0	0	0	0
ENSG00000217702	AC073263.1	0	0	1	0	1	0
ENSG00000163170	BOLA3	38	30	155	85	226	261
ENSG00000225439	BOLA3-AS1	3	6	27	9	24	60
ENSG00000114978	MOB1A	245	173	960	523	1328	2610
ENSG00000279201	AC073263.3	0	0	0	0	0	0
ENSG00000279070	AC073263.2	0	1	1	1	1	0
ENSG00000065911	MTHFD2	464	297	1001	949	1451	2471
ENSG00000264324	AC006030.1	0	0	6	0	5	0
ENSG00000188687	SLC4A5	0	2	2	0	0	0
ENSG00000229798	KRT18P26	0	1	0	0	0	0
ENSG00000252214	RNU6-542P	0	0	0	0	0	0
ENSG00000234632	NECAP1P2	0	0	0	0	0	0
ENSG00000225658	TAF13P2	0	0	0	0	0	0
ENSG00000204843	DCTN1	566	418	1229	1258	1961	2322
ENSG00000237737	DCTN1-AS1	0	0	0	1	2	0
ENSG00000159239	AC005041.1	0	0	1	1	0	2
ENSG00000234521	AC005041.2	0	0	0	1	0	0
ENSG00000284308	C2orf81	0	2	4	5	2	3
ENSG00000286623	AC005041.4	0	0	0	0	0	0
ENSG00000233155	HMGA1P8	1	2	0	9	2	3
ENSG00000005448	WDR54	87	54	118	186	130	218
ENSG00000114993	RTKN	18	14	80	51	81	147
ENSG00000115274	INO80B	0	0	0	0	1	3
ENSG00000274049	INO80B-WBP1	0	0	0	0	0	0
ENSG00000239779	WBP1	11	7	12	16	20	27
ENSG00000115275	MOGS	108	112	248	232	344	555
ENSG00000286883	AC005041.5	0	0	0	0	1	3
ENSG00000204822	MRPL53	0	0	0	0	0	0
ENSG00000135637	CCDC142	22	19	61	42	93	120
ENSG00000115282	TTC31	52	20	131	73	179	302
ENSG00000179528	LBX2	1	2	8	0	6	17
ENSG00000272183	AC005041.3	0	0	0	0	1	0
ENSG00000257702	LBX2-AS1	7	1	9	12	22	24
ENSG00000115289	PCGF1	14	10	82	48	85	146
ENSG00000115297	TLX2	9	1	10	7	10	12
ENSG00000144045	DQX1	6	1	14	3	15	13
ENSG00000115307	AUP1	185	85	681	368	975	1466
ENSG00000115317	HTRA2	44	21	66	91	105	181
ENSG00000115318	LOXL3	38	27	124	86	123	179
ENSG00000115325	DOK1	22	15	37	42	69	78
ENSG00000159374	M1AP	1	0	0	3	0	0
ENSG00000233872	AC005033.1	0	0	0	2	1	0
ENSG00000108442	TVP23BP2	0	0	0	0	0	0
ENSG00000135622	SEMA4F	120	72	166	229	130	226
ENSG00000287687	AC007387.3	0	0	0	0	2	0
ENSG00000224646	AC007387.1	0	0	0	0	0	0
